requester_id,sent_to_id,time
41,186,2014-04-16 12:02:07
41,852,2015-04-19 16:43:02
42,208,2015-02-04 15:57:51
42,291,2015-09-13 22:36:13
42,435,2014-10-22 14:02:46
42,493,2015-03-07 14:08:14
42,528,2014-02-23 16:13:22
42,561,2014-01-05 08:18:19
42,704,2014-10-23 01:45:29
42,708,2014-06-09 01:13:52
42,727,2014-10-20 01:09:43
42,781,2014-06-05 06:42:53
42,858,2014-10-18 17:17:12
42,959,2014-03-12 23:20:49
42,992,2015-03-16 13:52:33
42,927,2014-10-04 17:40:42
42,450,2015-01-06 20:49:14
42,928,2014-10-07 13:56:22
43,159,2015-05-09 20:55:20
43,388,2015-02-08 14:29:05
43,442,2015-04-27 12:50:59
43,647,2015-02-15 11:40:25
43,689,2015-02-10 04:16:59
43,753,2015-08-20 07:49:56
43,887,2015-11-26 19:55:28
43,904,2014-07-09 11:59:25
43,922,2015-02-27 19:08:16
43,619,2014-12-19 09:16:42
43,368,2014-12-01 18:59:11
43,235,2015-02-20 03:21:25
43,89,2015-12-30 09:40:56
43,873,2015-04-09 02:13:34
43,492,2014-03-25 09:34:05
44,164,2015-05-26 07:36:13
44,318,2014-06-17 09:34:32
44,394,2015-12-28 22:05:47
44,497,2014-03-14 10:28:50
44,534,2015-12-05 05:43:49
44,592,2014-07-15 06:31:42
44,872,2015-02-03 08:22:02
44,893,2015-06-16 10:11:20
44,927,2014-03-16 05:07:13
44,232,2014-02-22 09:34:10
44,948,2014-05-14 06:39:53
44,320,2014-03-07 11:23:07
44,684,2015-08-27 12:22:19
44,265,2015-09-16 18:25:14
44,382,2014-08-12 10:32:23
44,937,2014-05-10 03:53:27
44,409,2014-10-30 08:45:31
44,433,2014-10-23 01:18:11
44,696,2014-04-13 07:30:57
44,481,2015-03-30 00:10:41
44,124,2015-12-05 10:12:07
44,104,2014-06-14 02:32:36
45,19,2014-06-22 01:05:06
45,127,2014-09-17 06:50:22
45,219,2014-07-28 12:50:15
45,349,2014-09-23 20:31:27
45,421,2014-01-12 08:23:32
45,467,2014-12-10 01:23:53
45,548,2015-09-02 21:48:26
45,555,2015-11-08 14:05:13
45,623,2014-10-26 19:48:25
45,647,2015-08-16 17:25:28
45,749,2015-09-26 20:11:43
45,750,2014-09-29 16:59:34
45,946,2014-03-04 22:58:00
45,947,2015-07-16 18:38:41
45,979,2014-07-18 17:31:08
45,500,2014-06-14 23:05:09
45,975,2014-10-02 23:05:02
45,280,2014-01-06 03:36:39
45,914,2015-10-28 11:21:48
45,616,2014-07-23 18:22:53
45,412,2014-01-26 06:49:57
45,460,2014-07-03 07:37:51
45,11,2014-10-01 00:23:18
46,108,2015-12-31 08:58:34
46,201,2014-11-17 22:41:37
46,233,2014-11-29 00:14:51
46,270,2014-02-03 09:16:39
46,306,2014-08-31 03:06:33
46,499,2015-08-15 14:08:15
46,553,2014-02-28 21:03:38
46,711,2014-05-12 19:50:37
46,737,2015-07-24 12:18:11
46,397,2015-05-31 04:17:37
46,836,2015-08-14 14:35:33
47,183,2015-05-01 18:47:24
47,230,2015-12-11 16:12:50
47,432,2015-03-27 23:38:28
47,450,2014-10-06 11:47:48
47,459,2015-09-29 15:15:31
47,542,2014-09-01 16:46:43
47,547,2015-10-16 09:53:37
47,884,2014-01-08 16:04:15
47,31,2014-07-25 23:18:23
48,93,2014-01-07 10:33:56
48,145,2015-12-24 01:38:27
48,194,2015-12-26 05:04:53
48,205,2015-11-03 00:27:25
48,216,2015-07-06 06:33:46
48,222,2015-05-30 12:04:46
48,439,2015-05-16 19:32:11
48,573,2014-07-16 21:03:29
48,664,2015-09-22 15:28:03
48,714,2015-07-21 21:17:42
48,772,2014-09-01 01:38:11
48,799,2014-03-22 04:52:24
48,851,2015-02-03 23:29:45
48,893,2015-10-05 07:55:03
48,924,2014-12-07 10:25:05
48,967,2014-01-28 05:57:41
48,569,2015-07-28 20:56:23
48,716,2014-03-29 01:00:08
48,536,2015-12-08 05:10:07
48,73,2015-08-01 18:07:14
48,476,2015-09-03 17:26:05
48,461,2014-05-16 01:37:33
49,57,2014-06-01 11:53:13
49,68,2015-02-04 19:21:33
49,80,2015-05-06 13:56:12
49,86,2015-04-26 00:40:23
49,96,2014-05-14 09:41:39
49,161,2014-02-14 05:23:45
49,170,2014-09-05 07:43:27
49,344,2014-10-06 08:21:45
49,468,2015-07-12 11:00:04
49,743,2014-05-05 00:34:45
49,765,2014-03-28 10:14:46
49,91,2015-05-24 14:11:47
49,759,2015-11-02 02:14:56
49,160,2015-02-02 10:34:06
49,733,2014-12-06 17:42:58
49,891,2015-12-03 12:21:23
49,976,2015-10-26 16:30:06
49,820,2014-01-29 01:28:31
50,34,2015-08-16 19:46:22
50,69,2014-02-11 01:53:44
50,388,2014-09-23 19:32:57
50,419,2015-07-20 07:28:45
50,453,2014-11-02 07:17:28
50,528,2014-10-14 09:24:53
50,626,2014-01-27 05:33:44
50,651,2014-03-05 01:29:00
50,711,2014-01-23 19:19:31
50,772,2014-10-18 05:17:02
50,796,2015-07-10 20:27:49
50,845,2015-01-20 15:34:37
50,884,2014-11-04 12:53:54
50,841,2014-07-27 22:32:29
50,13,2014-01-12 11:32:19
50,894,2014-03-25 13:24:30
50,335,2014-01-21 03:44:21
50,576,2015-02-01 14:50:30
50,998,2015-01-14 11:09:24
50,344,2015-07-25 19:13:48
50,963,2015-08-11 12:22:33
50,751,2014-09-02 04:12:20
51,128,2014-02-04 02:41:09
51,162,2014-03-26 09:22:55
51,251,2015-05-31 07:04:53
51,403,2015-06-06 11:26:22
51,417,2014-01-25 13:39:40
51,704,2015-10-02 14:48:57
51,705,2014-05-21 12:30:07
51,778,2015-10-26 04:04:02
51,891,2015-06-10 22:08:30
51,967,2014-10-30 19:45:31
51,489,2015-03-12 02:51:05
51,318,2015-03-19 14:45:35
51,64,2015-08-22 02:04:21
51,447,2015-05-11 23:49:30
51,709,2014-04-12 14:48:48
51,671,2014-09-09 15:18:17
52,134,2015-02-21 20:10:12
52,141,2015-01-14 03:40:48
52,249,2014-08-07 10:07:27
52,443,2015-11-22 04:39:51
52,626,2014-07-12 09:16:40
52,641,2014-12-20 02:02:55
52,696,2015-12-07 14:36:45
52,747,2015-05-28 16:57:40
52,790,2014-04-10 06:59:07
52,928,2014-08-11 08:20:46
52,645,2015-06-25 14:17:14
52,687,2015-12-12 13:40:43
52,285,2014-11-11 12:36:10
52,218,2014-12-01 08:30:50
52,219,2015-09-28 18:04:56
52,333,2014-02-11 13:50:02
52,880,2014-01-08 21:07:37
52,269,2014-06-13 06:49:39
52,714,2014-11-11 00:42:18
52,813,2014-09-26 18:58:27
52,998,2014-08-20 03:49:33
53,169,2014-07-01 18:09:58
53,369,2014-10-07 14:02:43
53,442,2015-01-16 23:15:08
53,518,2014-05-04 00:30:09
53,536,2014-07-30 21:02:21
53,656,2014-07-09 08:03:36
53,683,2015-09-14 10:13:49
53,749,2015-04-09 17:40:40
53,753,2015-10-07 08:06:24
53,915,2015-12-02 05:44:47
53,832,2014-01-12 02:53:49
53,435,2015-04-12 10:23:17
53,740,2014-07-05 14:42:25
53,316,2015-03-14 12:55:50
53,40,2015-03-28 03:54:49
53,351,2015-04-16 10:20:34
53,893,2014-06-17 12:15:46
53,72,2015-07-12 22:59:56
53,266,2015-11-02 16:18:50
54,102,2014-06-27 18:53:01
54,108,2015-10-25 00:32:51
54,252,2015-02-25 06:11:07
54,390,2014-11-09 10:01:01
54,487,2015-12-25 15:45:16
54,534,2014-11-05 23:52:25
54,619,2014-01-10 18:59:25
54,903,2014-06-27 08:28:00
54,978,2014-05-05 08:14:47
54,721,2014-03-26 12:11:24
54,835,2014-12-30 14:30:56
54,924,2015-09-06 05:16:18
54,135,2015-05-19 18:23:17
54,486,2014-06-25 03:48:33
54,925,2015-04-03 19:40:25
54,223,2015-11-25 08:28:31
54,873,2014-10-05 22:20:54
54,128,2014-12-01 16:44:29
54,128,2014-11-04 06:31:17
54,365,2014-07-15 01:34:12
55,145,2014-02-27 21:42:10
55,276,2015-01-10 14:21:10
55,291,2014-04-26 17:19:14
55,401,2014-09-05 14:12:42
55,484,2015-09-19 01:01:11
55,494,2015-09-01 10:47:26
55,498,2015-04-02 10:56:04
55,623,2014-08-20 23:55:09
55,682,2014-11-18 06:13:11
55,789,2015-11-11 16:02:06
55,841,2014-06-28 01:47:47
55,891,2014-12-22 19:10:01
55,311,2014-03-18 06:50:40
55,932,2015-02-27 03:49:16
55,508,2015-12-02 08:23:18
55,920,2014-06-26 08:13:48
55,391,2015-06-06 07:37:44
55,551,2015-04-21 04:59:17
55,761,2014-10-15 21:18:21
55,325,2015-09-10 04:34:36
55,41,2015-11-15 03:35:56
55,603,2015-05-15 19:58:16
55,251,2014-11-24 18:32:14
55,313,2015-07-13 14:47:42
55,980,2015-11-03 09:47:34
55,55,2015-12-14 06:07:45
55,591,2014-09-13 14:01:05
55,553,2015-01-19 07:15:09
56,6,2014-03-02 09:29:47
56,44,2015-03-29 08:33:59
56,75,2015-06-06 19:01:20
56,258,2014-04-01 19:57:57
56,270,2014-09-10 04:10:58
56,279,2015-09-19 13:25:24
56,447,2014-12-22 16:56:04
56,735,2014-12-29 16:51:39
56,750,2014-09-01 03:37:36
56,906,2014-04-27 06:16:45
56,913,2014-01-16 00:01:56
56,598,2014-04-22 02:27:04
56,218,2015-04-05 00:08:21
56,654,2014-10-17 16:40:39
56,457,2014-03-26 15:21:37
56,828,2015-12-16 01:55:58
56,833,2015-05-09 15:15:31
56,210,2015-06-07 05:00:31
56,850,2014-06-28 01:56:34
56,473,2014-08-29 13:34:07
56,12,2014-11-18 01:52:23
56,253,2015-12-21 19:04:37
56,483,2015-05-24 17:35:47
56,178,2015-06-27 01:26:47
56,842,2014-09-15 06:56:23
56,419,2015-01-31 14:46:23
56,121,2015-05-24 00:19:45
56,667,2014-10-23 14:32:39
57,30,2014-10-26 13:53:00
57,212,2014-01-02 05:13:14
57,494,2014-01-08 02:59:03
57,561,2015-04-22 16:33:20
57,636,2014-09-10 10:33:51
57,694,2014-07-22 08:13:55
57,912,2014-10-09 00:53:00
57,942,2014-01-07 18:22:56
57,954,2014-04-29 15:47:33
57,961,2014-04-12 14:13:34
57,153,2015-03-30 00:07:31
57,419,2015-02-02 00:23:32
57,866,2015-06-06 10:22:39
57,317,2014-11-03 14:39:04
57,830,2015-12-23 17:56:52
57,433,2015-05-29 19:43:54
57,968,2015-11-28 17:07:50
57,943,2015-03-31 10:55:13
57,511,2014-01-16 02:53:46
57,354,2014-03-04 23:06:08
58,17,2015-07-14 02:50:01
58,78,2015-01-24 01:57:29
58,141,2014-02-21 06:32:00
58,156,2014-07-22 09:07:57
58,164,2015-01-04 19:35:43
58,189,2014-10-03 18:23:01
58,254,2015-08-12 08:34:48
58,316,2015-05-15 16:43:29
58,334,2015-09-28 07:18:23
58,349,2014-04-25 20:34:10
58,382,2015-11-08 04:22:22
58,446,2015-06-09 13:08:25
58,559,2015-10-06 23:03:52
58,661,2014-11-10 17:56:59
58,765,2014-01-08 19:58:20
58,771,2014-03-09 15:52:31
58,900,2014-05-25 00:34:59
58,241,2014-08-27 00:59:27
58,9,2014-03-02 00:30:46
58,412,2014-01-16 09:41:29
58,331,2014-12-22 13:37:51
58,38,2014-07-23 09:23:59
58,434,2014-06-21 03:40:23
58,710,2015-12-24 04:09:35
58,922,2015-04-22 00:51:20
58,952,2015-09-01 03:57:11
59,30,2014-02-02 01:08:33
59,78,2014-06-02 23:53:57
59,142,2015-05-17 20:53:03
59,196,2014-02-08 19:08:56
59,257,2015-01-16 14:53:37
59,320,2014-02-22 22:56:11
59,449,2015-12-10 23:57:27
59,488,2015-11-16 16:17:39
59,505,2014-07-16 06:15:46
59,512,2014-11-06 03:02:50
59,547,2014-07-31 14:20:19
59,885,2014-06-02 08:04:35
59,113,2015-01-18 16:13:48
59,176,2014-07-11 12:46:57
59,477,2015-01-24 10:23:07
59,829,2014-09-21 08:17:32
59,675,2014-03-30 12:02:02
60,188,2015-02-02 12:34:12
60,218,2014-03-12 06:10:06
60,250,2014-10-09 09:47:50
60,313,2015-10-31 07:22:26
60,365,2014-06-09 12:32:02
60,491,2014-12-02 19:05:34
60,617,2015-11-02 02:50:20
60,756,2014-12-18 07:05:16
60,781,2014-10-01 18:41:40
60,785,2015-01-23 21:37:15
60,836,2015-10-12 18:32:44
60,927,2015-11-25 16:41:33
60,40,2015-05-26 23:58:56
60,266,2014-12-26 14:39:53
60,291,2015-12-23 04:04:14
61,2,2015-01-01 18:41:24
61,57,2014-09-15 10:11:32
61,65,2015-11-28 23:25:09
61,132,2015-10-14 21:54:04
61,196,2014-06-01 04:53:04
61,206,2014-02-04 00:29:10
61,273,2014-05-05 05:39:51
61,626,2014-12-11 16:53:47
61,763,2015-10-04 18:22:00
61,944,2015-09-08 16:18:16
61,996,2015-10-08 11:33:35
61,778,2015-06-26 05:42:08
61,999,2014-01-15 06:05:50
61,79,2014-09-02 12:44:57
61,380,2014-02-25 16:26:07
61,534,2015-12-19 00:27:04
61,24,2015-07-03 10:46:30
61,629,2015-08-03 08:15:06
61,135,2015-10-16 16:33:05
61,803,2014-02-26 22:49:50
61,930,2015-08-25 21:53:49
61,968,2014-01-15 01:57:35
61,725,2014-04-28 11:23:29
61,662,2014-10-14 15:56:13
61,826,2014-10-05 05:54:38
61,840,2014-04-18 08:16:08
61,365,2015-06-06 18:12:40
62,31,2015-07-21 21:52:17
62,292,2015-12-31 18:43:34
62,457,2015-12-21 07:36:18
62,694,2014-11-15 18:41:34
62,946,2014-08-18 08:19:24
62,643,2014-07-08 09:49:01
62,710,2015-10-01 10:10:57
62,776,2015-06-17 03:01:44
62,906,2014-09-02 17:03:56
62,78,2015-03-24 04:42:13
62,977,2014-02-07 09:04:12
62,249,2015-04-25 22:01:48
63,117,2014-07-01 01:13:16
63,175,2014-07-10 06:43:22
63,194,2014-07-02 09:16:19
63,321,2015-09-26 07:53:37
63,522,2015-03-20 21:26:25
63,548,2014-10-27 09:03:46
63,681,2015-09-17 11:23:05
63,687,2015-08-29 00:37:42
63,727,2015-05-06 22:32:45
63,795,2014-04-16 00:28:00
63,833,2014-10-11 18:07:49
63,537,2015-12-17 07:31:03
63,183,2015-10-24 05:48:42
63,434,2014-04-13 14:28:39
63,676,2015-05-15 22:59:39
63,57,2015-05-07 22:15:23
64,75,2015-04-20 10:35:35
64,117,2014-07-30 18:10:13
64,527,2015-11-18 02:18:46
64,262,2015-12-10 11:33:46
64,598,2014-04-02 15:52:52
64,108,2014-08-12 11:30:56
65,86,2014-11-14 11:39:19
65,87,2015-02-10 10:33:30
65,122,2015-09-28 06:19:32
65,196,2014-03-01 21:29:38
65,217,2014-05-09 18:19:59
65,240,2015-07-29 21:05:28
65,291,2014-07-16 22:45:53
65,293,2015-05-01 08:51:05
65,303,2015-10-02 17:47:17
65,332,2015-06-26 01:27:13
65,365,2015-12-13 18:42:35
65,404,2015-03-20 22:56:44
65,420,2015-05-10 19:54:10
65,600,2015-11-01 01:27:28
65,636,2014-09-14 16:35:10
65,660,2015-11-15 13:06:17
65,770,2015-03-17 07:30:03
65,850,2014-07-22 17:47:32
65,904,2014-07-19 07:18:30
65,927,2015-10-17 23:58:46
65,264,2015-11-24 20:33:24
65,171,2014-03-30 21:10:49
65,361,2014-04-14 12:07:41
65,723,2015-08-19 14:34:22
65,635,2015-10-26 16:42:53
65,163,2014-07-29 05:19:23
65,219,2014-09-04 17:12:59
65,861,2014-05-26 11:17:46
66,135,2015-04-29 01:11:23
66,821,2014-03-04 23:43:45
66,917,2014-08-16 09:43:24
66,122,2014-02-12 19:38:54
66,368,2015-03-02 14:28:53
66,774,2015-10-31 14:31:11
66,751,2014-12-12 17:40:57
66,195,2014-09-21 23:32:54
67,158,2015-02-26 00:13:05
67,219,2015-04-27 11:55:24
67,372,2015-06-05 02:00:51
67,402,2014-04-09 07:48:22
67,424,2014-04-21 14:39:47
67,503,2014-11-13 19:17:49
67,506,2015-11-12 17:10:00
67,517,2015-12-13 02:45:38
67,652,2015-11-24 11:54:28
67,824,2015-10-14 19:38:09
67,868,2014-05-22 18:09:23
67,881,2014-05-27 05:40:43
67,317,2015-10-13 21:43:00
67,589,2015-02-18 23:11:38
67,603,2015-08-19 17:03:47
67,97,2015-04-04 07:14:29
67,278,2014-11-05 14:17:50
67,51,2014-06-24 18:53:11
67,765,2015-02-25 10:03:31
67,155,2014-06-02 20:34:01
67,138,2014-04-19 02:58:13
67,448,2015-07-13 13:02:12
68,199,2014-05-22 09:43:56
68,240,2015-01-22 20:07:12
68,244,2015-02-09 04:34:23
68,299,2014-03-30 03:52:53
68,420,2014-11-12 12:52:02
68,556,2015-01-22 01:17:01
68,568,2014-11-22 22:44:34
68,574,2014-05-07 15:36:53
68,724,2014-05-14 09:32:35
68,954,2015-05-10 03:07:51
68,983,2014-06-27 06:40:29
68,0,2015-06-11 04:49:05
68,465,2014-02-03 07:26:34
68,801,2015-12-28 17:41:29
68,996,2015-09-03 17:02:35
68,681,2014-01-19 01:42:02
68,319,2015-04-22 15:05:16
68,311,2015-10-07 11:15:22
69,190,2015-01-16 11:13:37
69,321,2014-06-10 05:57:55
69,362,2015-02-16 23:13:04
69,429,2015-02-02 18:54:47
69,553,2015-06-06 20:42:13
69,571,2015-08-21 23:27:35
69,643,2014-11-14 08:04:01
69,654,2014-05-05 15:15:18
69,971,2015-07-25 18:39:13
69,741,2014-01-20 12:33:27
69,439,2015-03-25 02:17:27
69,186,2015-05-27 12:33:35
69,873,2015-08-19 06:57:00
69,232,2015-06-30 22:55:59
69,177,2015-04-22 18:38:01
69,220,2014-12-01 15:40:12
70,7,2014-09-25 18:47:05
70,182,2015-01-01 04:36:12
70,369,2015-08-04 08:39:43
70,652,2014-01-11 04:30:56
70,692,2015-12-13 05:45:15
70,717,2015-06-01 04:06:27
70,793,2014-08-11 19:31:53
70,870,2014-07-11 23:16:10
70,885,2015-06-21 17:44:54
70,992,2014-02-22 14:09:50
70,237,2014-07-05 12:29:42
70,97,2015-10-23 18:58:48
70,218,2014-07-04 09:38:33
70,488,2014-06-29 13:37:03
71,62,2014-08-28 19:03:21
71,230,2014-05-30 21:20:11
71,333,2015-02-26 08:21:21
71,378,2015-12-10 21:23:40
71,427,2015-09-15 19:16:39
71,531,2014-01-20 22:13:52
71,599,2015-09-20 17:09:12
71,641,2014-07-06 23:59:54
71,649,2015-08-22 19:45:54
71,700,2014-03-08 08:50:43
71,703,2014-02-14 03:03:55
71,711,2014-03-20 00:01:05
71,721,2015-02-06 15:14:59
71,734,2015-03-06 18:48:15
71,747,2015-09-13 01:24:13
71,924,2015-04-04 02:20:27
71,657,2015-11-12 22:45:09
71,158,2015-02-04 06:44:08
71,117,2015-02-21 20:15:25
71,810,2014-05-14 01:09:59
71,536,2014-03-18 18:45:59
71,501,2015-03-06 21:24:45
71,759,2014-06-09 23:39:32
71,967,2015-10-15 11:55:14
71,150,2015-01-13 02:35:48
71,611,2015-08-23 11:41:43
71,173,2015-02-14 09:29:12
71,554,2015-04-03 11:01:04
71,358,2015-09-20 21:49:03
71,877,2014-02-17 06:44:31
71,644,2014-05-12 11:49:23
71,390,2014-05-15 03:49:21
71,408,2015-03-30 10:39:21
71,66,2015-04-13 12:38:29
71,677,2015-11-07 07:45:53
71,204,2014-07-10 08:37:39
72,72,2015-08-12 17:11:10
72,213,2015-01-24 22:52:13
72,232,2014-11-24 09:55:56
72,313,2015-02-16 21:09:56
72,399,2014-07-03 09:26:05
72,443,2014-08-17 10:21:34
72,608,2014-06-24 08:18:29
72,740,2015-12-16 15:47:59
72,926,2014-01-14 01:04:27
72,930,2015-10-08 19:46:20
72,903,2014-12-10 15:12:48
72,554,2014-07-21 07:58:17
72,544,2014-11-18 18:01:55
72,582,2014-09-13 08:05:29
72,920,2015-09-23 13:12:02
72,292,2014-07-08 11:52:20
72,837,2015-03-23 23:42:27
72,297,2015-03-19 08:10:31
72,794,2015-08-13 06:21:12
73,36,2014-02-25 07:24:08
73,55,2015-05-23 22:31:58
73,139,2014-07-12 06:55:49
73,221,2014-02-09 03:18:49
73,417,2014-12-24 14:14:40
73,587,2014-02-25 04:31:47
73,809,2014-09-04 18:22:25
73,882,2014-08-10 08:05:36
73,910,2014-07-07 03:33:36
73,914,2014-06-05 07:28:42
73,344,2014-07-13 17:06:34
73,279,2015-06-08 03:09:38
73,548,2014-10-18 03:55:26
73,831,2015-01-03 16:10:53
73,151,2014-12-29 21:21:12
73,63,2014-05-13 14:37:00
73,819,2014-12-06 20:14:12
73,774,2015-04-13 03:37:33
73,964,2014-06-08 00:22:18
73,80,2015-07-04 05:58:24
73,696,2015-10-02 13:17:16
73,725,2014-04-09 12:54:34
74,57,2015-03-07 01:43:39
74,253,2014-02-20 00:55:36
74,389,2015-03-26 16:39:36
74,550,2014-11-20 02:19:30
74,680,2014-12-24 16:15:07
74,727,2014-09-16 01:37:39
74,770,2015-12-24 00:19:52
74,968,2015-02-05 18:16:15
74,281,2014-05-07 08:25:04
74,95,2015-03-29 13:45:15
74,587,2014-07-24 00:08:58
75,40,2015-05-15 19:02:45
75,70,2015-07-22 09:33:14
75,106,2015-07-12 04:23:04
75,266,2014-02-21 02:37:02
75,316,2015-09-08 05:55:11
75,415,2014-10-09 17:44:36
75,665,2015-05-29 19:45:17
75,671,2014-10-31 01:37:52
75,767,2014-07-03 11:56:48
75,790,2014-11-20 08:22:39
75,795,2015-03-21 15:23:18
75,852,2014-08-31 01:45:35
75,866,2015-11-24 08:14:59
75,879,2015-11-07 23:16:12
75,930,2015-02-27 11:00:51
75,124,2014-06-12 12:52:03
75,368,2014-01-26 04:46:07
75,244,2014-06-15 02:42:36
75,444,2014-03-21 01:09:38
75,488,2015-01-27 03:24:13
75,517,2015-09-09 20:23:20
75,407,2015-12-22 01:52:32
75,230,2014-05-12 11:10:23
75,592,2015-07-29 01:57:58
75,282,2014-12-27 11:31:02
75,85,2014-03-08 15:31:33
75,932,2015-11-23 18:22:42
75,701,2015-04-22 22:33:13
76,24,2014-01-12 17:58:56
76,213,2014-04-27 09:24:07
76,268,2014-08-23 10:17:04
76,363,2014-06-15 05:36:53
76,457,2015-08-02 22:26:42
76,499,2014-10-18 01:50:46
76,536,2015-01-29 08:56:03
76,617,2015-12-17 13:37:57
76,649,2015-11-23 16:55:05
76,652,2015-12-05 14:35:40
76,765,2014-04-28 22:47:49
76,887,2015-08-18 08:03:21
76,900,2015-12-07 20:32:11
76,916,2014-05-06 06:41:30
76,792,2014-11-12 00:24:05
76,880,2015-07-23 17:54:03
76,824,2014-10-04 07:35:27
76,954,2015-06-16 16:13:33
77,15,2015-06-06 02:24:23
77,86,2015-11-13 22:46:57
77,97,2014-07-04 04:11:47
77,127,2014-09-28 15:08:19
77,271,2015-12-22 04:19:17
77,351,2014-07-03 15:34:19
77,424,2015-11-17 03:40:16
77,544,2014-07-23 06:46:30
77,571,2015-08-26 22:31:56
77,664,2014-10-15 05:16:19
77,667,2015-06-27 02:06:58
77,691,2015-11-16 05:34:58
77,714,2015-02-09 15:15:51
77,841,2014-04-16 15:55:01
77,917,2015-05-10 06:49:29
77,950,2015-09-10 20:27:27
77,955,2015-11-18 22:09:58
77,960,2014-09-22 12:29:32
77,872,2015-04-05 14:37:45
77,963,2015-05-08 02:17:25
77,395,2014-06-11 11:17:54
77,425,2015-01-06 03:22:33
77,113,2014-06-01 00:55:46
77,648,2015-03-26 14:18:17
77,428,2015-04-02 10:47:22
77,563,2015-07-16 05:38:12
77,38,2015-08-29 20:22:02
77,193,2015-01-25 09:15:53
77,26,2015-02-25 11:43:08
77,966,2014-02-09 13:23:20
77,711,2014-07-21 14:38:34
77,722,2014-02-12 04:45:47
77,965,2015-05-09 18:56:24
77,475,2015-03-05 01:08:04
77,463,2014-05-11 16:56:30
77,561,2015-11-18 09:57:10
77,551,2015-01-28 09:55:07
78,185,2015-03-12 09:56:53
78,189,2014-08-28 05:34:02
78,273,2015-05-23 08:06:59
78,432,2014-12-31 13:35:37
78,556,2015-08-24 08:09:24
78,667,2015-04-25 18:10:58
78,681,2015-12-07 17:59:26
78,781,2015-01-25 13:17:22
78,978,2015-10-22 22:02:35
78,936,2015-04-16 00:16:09
78,939,2015-05-11 09:37:02
78,886,2015-07-13 05:46:07
78,536,2015-02-23 18:05:33
78,923,2014-06-08 07:22:18
78,868,2014-05-18 21:57:58
78,264,2015-03-12 13:20:08
79,86,2014-07-09 02:03:39
79,92,2015-09-04 04:16:19
79,125,2015-09-19 19:29:36
79,149,2015-01-28 14:54:43
79,249,2015-07-22 05:48:40
79,321,2015-05-20 06:03:47
79,361,2015-07-15 10:44:17
79,604,2015-04-29 04:05:50
79,656,2015-08-02 19:29:46
79,687,2014-09-19 09:10:41
79,777,2015-02-05 04:58:24
79,875,2015-12-15 01:07:23
79,373,2015-04-13 20:18:13
79,212,2014-12-27 08:46:46
79,231,2014-05-23 15:12:56
79,635,2014-02-27 04:08:00
79,766,2015-10-02 06:30:38
80,102,2015-04-22 02:00:20
80,140,2014-12-20 15:14:01
80,220,2014-12-24 00:02:54
80,230,2015-07-08 05:42:16
80,574,2014-01-22 03:42:44
80,649,2015-01-30 00:54:53
80,726,2015-05-07 18:35:29
80,773,2014-12-05 08:14:55
80,796,2015-11-16 00:09:19
80,819,2015-07-12 03:35:14
80,840,2015-04-28 23:53:01
80,852,2014-01-12 17:29:52
80,165,2015-06-11 16:31:29
80,540,2014-08-30 17:54:32
80,606,2015-10-27 00:26:45
80,131,2014-07-07 18:03:06
80,567,2014-01-25 14:58:33
80,53,2015-04-03 19:18:22
80,514,2015-07-04 19:12:14
80,356,2014-11-28 21:08:29
80,620,2015-11-04 17:53:45
80,23,2014-03-23 17:06:56
80,903,2014-04-11 02:30:26
81,14,2014-12-15 19:18:00
81,175,2014-02-04 14:03:32
81,176,2014-12-19 15:14:22
81,245,2015-02-22 02:31:02
81,398,2014-11-18 13:08:25
81,734,2015-04-02 06:35:04
81,858,2015-01-20 03:12:50
81,893,2015-09-01 12:04:11
81,909,2014-12-06 16:54:40
81,925,2015-12-25 14:38:07
81,996,2014-10-03 12:32:35
81,868,2014-06-07 15:41:45
81,569,2014-10-01 06:44:30
81,68,2014-01-18 19:12:01
81,214,2014-09-10 12:52:22
81,574,2015-06-30 16:40:05
81,199,2014-02-26 06:16:35
81,762,2014-09-11 14:03:33
81,954,2014-08-03 20:25:15
81,836,2014-10-27 19:07:57
81,39,2015-12-18 20:55:57
81,452,2015-02-20 19:08:09
81,154,2015-11-22 00:44:09
82,20,2014-11-28 02:01:01
82,62,2015-12-21 19:50:51
82,143,2014-04-08 22:46:09
82,254,2015-02-21 14:50:43
82,327,2014-05-11 08:57:36
82,446,2015-01-07 17:58:01
82,540,2015-05-03 13:48:42
82,783,2014-03-07 05:22:04
82,465,2015-04-29 14:41:03
82,128,2015-06-25 15:00:43
82,430,2015-12-09 02:12:57
82,342,2014-09-29 10:23:19
82,534,2015-10-07 02:16:40
82,820,2015-11-03 21:40:59
83,3,2014-02-06 07:16:24
83,53,2015-04-01 17:30:03
83,66,2014-01-22 11:16:41
83,151,2015-07-30 05:47:42
83,216,2015-03-07 14:30:06
83,291,2015-02-12 11:11:21
83,397,2014-06-17 07:16:21
83,414,2014-04-15 06:31:47
83,654,2014-06-12 09:40:32
83,744,2014-07-19 16:52:49
83,807,2014-05-01 03:12:40
83,482,2015-03-30 07:04:29
83,380,2015-05-27 09:14:49
83,576,2014-09-29 10:45:36
83,446,2015-03-31 04:51:21
83,604,2014-06-29 07:26:06
83,471,2015-01-20 22:44:18
83,725,2015-05-14 17:44:06
83,741,2014-09-29 03:58:21
83,198,2014-01-09 13:50:29
83,902,2015-12-25 22:27:50
